OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E010M14:E010M14-PRF:4018201,Sample-Routine,Water,Surface Water,2014-04-25,03:31:00,EDT,2014-04-25,03:47:00,EDT,Other,32.8,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,Univeristy of Michigan;SUNY-Buffalo State;University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER10,ER10,,,,,42.6797670000,-79.6913170000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996628920,,None,Nitrate + Nitrite,Total,0.2772985,mg/L,,Accepted,,Actual,,,,,,,,,,- E010M14-PRFL-30-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:48:07,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MG14:E15MG14-PRF:4018308,Sample-Routine,Water,Surface Water,2014-08-15,16:29:00,EDT,2014-08-15,18:05:00,EDT,Other,62.6,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER15M,ER15M,,,,,42.5167000000,-79.8936830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996649549,,None,Nitrate + Nitrite,Total,0.3186043,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MG14-PRFL-55.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:37,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E030M14:E030M14-PRF:4018202,Sample-Routine,Water,Surface Water,2014-04-24,16:18:00,EDT,2014-04-24,16:39:00,EDT,Other,21.2,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;SUNY-Buffalo State;University of Minnesota - Duluth,EPA_GLNPO-ER30,ER30,,,,,42.4301670000,-81.2048170000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996630429,,None,Nitrate + Nitrite,Total,0.038104,mg/L,,Accepted,,Actual,,,,,,,,,,- E030M14-PRFL-12.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:48:40,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E030M14:E030M14-PRF:4018202,Sample-Routine,Water,Surface Water,2014-04-24,16:18:00,EDT,2014-04-24,16:39:00,EDT,Other,21.2,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;SUNY-Buffalo State;University of Minnesota - Duluth,EPA_GLNPO-ER30,ER30,,,,,42.4301670000,-81.2048170000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996630465,,None,Nitrate + Nitrite,Total,0.0379745,mg/L,,Accepted,,Actual,,,,,,,,,,- E030M14-PRFL-14-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:48:40,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MG14:E15MG14-PRF:4018308,Sample-Routine,Water,Surface Water,2014-08-15,16:29:00,EDT,2014-08-15,18:05:00,EDT,Other,62.6,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER15M,ER15M,,,,,42.5167000000,-79.8936830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996648469,,None,Nitrate + Nitrite,Total,0.2371603,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MG14-PRFL-10.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:34,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MM14:E15MM14-PRF:4018218,Sample-Routine,Water,Surface Water,2014-04-25,00:01:00,EDT,2014-04-25,01:03:00,EDT,Other,63.2,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,University of Minnesota - Duluth;Univeristy of Michigan;SUNY-Buffalo State;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER15M,ER15M,,,,,42.5156330000,-79.8926830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996650466,,None,Nitrate + Nitrite,Total,0.3174619,mg/L,,Accepted,,Actual,,,,,,,,,,- E15MM14-PRFL-21-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:54:54,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E010M14:14GE18S01:4418702,Sample-Routine,Water,Surface Water,2014-04-25,03:32:00,EDT,2014-04-25,03:32:00,EDT,Surface,2.1,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;SUNY-Buffalo State;University of Minnesota - Duluth,EPA_GLNPO-ER10,ER10,,,,,42.6800521724,-79.6916871897,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-820916075,,as P,Orthophosphate,Dissolved,0.78,ug/L,,Accepted,,Actual,,,,,,,,,,- 14GE18S01-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2014-04-25,,,,,,,2020-01-24T16:18:21,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009G14:E009G14-PRF:4018290,Sample-Routine,Water,Surface Water,2014-08-15,23:15:00,EDT,2014-08-16,00:30:00,EDT,Other,49.1,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth,EPA_GLNPO-ER09,ER09,,,,,42.5381330000,-79.6167830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996625244,,None,Nitrate + Nitrite,Total,0.3222286,mg/L,,Accepted,,Actual,,,,,,,,,,- E009G14-PRFL-46-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:47:17,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009G14:E009G14-PRF:4018290,Sample-Routine,Water,Surface Water,2014-08-15,23:15:00,EDT,2014-08-16,00:30:00,EDT,Other,49.1,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth,EPA_GLNPO-ER09,ER09,,,,,42.5381330000,-79.6167830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996625304,,None,Nitrate + Nitrite,Total,0.3204492,mg/L,,Accepted,,Actual,,,,,,,,,,- E009G14-PRFL-48.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:47:17,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E061G14:E061G14-PRF:4018303,Sample-Routine,Water,Surface Water,2014-08-13,14:17:00,EDT,2014-08-13,14:52:00,EDT,Other,9.1,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth,EPA_GLNPO-ER61,ER61,,,,,41.9468830000,-83.0444670000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996642772,,None,Nitrate + Nitrite,Total,0.2863906,mg/L,,Accepted,,Actual,,,,,,,,,,- E061G14-PRFL-8-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:52:32,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E038M14:E038M14-PRF:4018207,Sample-Routine,Water,Surface Water,2014-04-24,09:29:00,EDT,2014-04-24,09:47:00,EDT,Other,22.3,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,SUNY-Buffalo State;University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER38,ER38,,,,,42.2812670000,-81.6710830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996636680,,None,Nitrate + Nitrite,Total,0.1011334,mg/L,,Accepted,,Actual,,,,,,,,,,- E038M14-PRFL-1.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:50:33,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E038M14:E038M14-PRF:4018207,Sample-Routine,Water,Surface Water,2014-04-24,09:29:00,EDT,2014-04-24,09:47:00,EDT,Other,22.3,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,SUNY-Buffalo State;University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER38,ER38,,,,,42.2812670000,-81.6710830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996637160,,None,Nitrate + Nitrite,Total,0.2033966,mg/L,,Accepted,,Actual,,,,,,,,,,- E038M14-PRFL-21.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:50:35,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E037M14:E037M14-PRF:4018206,Sample-Routine,Water,Surface Water,2014-04-24,08:05:00,EDT,2014-04-24,08:28:00,EDT,Other,24.4,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;SUNY-Buffalo State;University of Minnesota - Duluth,EPA_GLNPO-ER37,ER37,,,,,42.1100670000,-81.5749830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996635137,,None,Nitrate + Nitrite,Total,0.1074518,mg/L,,Accepted,,Actual,,,,,,,,,,- E037M14-PRFL-1-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:50:07,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009G14:E009G14-PRF:4018290,Sample-Routine,Water,Surface Water,2014-08-15,23:15:00,EDT,2014-08-16,00:30:00,EDT,Other,49.1,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth,EPA_GLNPO-ER09,ER09,,,,,42.5381330000,-79.6167830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996624632,,None,Nitrate + Nitrite,Total,0.2409414,mg/L,,Accepted,,Actual,,,,,,,,,,- E009G14-PRFL-20.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:47:15,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E038M14:E038M14-PRF:4018207,Sample-Routine,Water,Surface Water,2014-04-24,09:29:00,EDT,2014-04-24,09:47:00,EDT,Other,22.3,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,SUNY-Buffalo State;University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER38,ER38,,,,,42.2812670000,-81.6710830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996637124,,None,Nitrate + Nitrite,Total,0.202816,mg/L,,Accepted,,Actual,,,,,,,,,,- E038M14-PRFL-20-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:50:35,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009G14:E009G14-PRF:4018290,Sample-Routine,Water,Surface Water,2014-08-15,23:15:00,EDT,2014-08-16,00:30:00,EDT,Other,49.1,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth,EPA_GLNPO-ER09,ER09,,,,,42.5381330000,-79.6167830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996624800,,None,Nitrate + Nitrite,Total,0.3071024,mg/L,,Accepted,,Actual,,,,,,,,,,- E009G14-PRFL-27.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:47:15,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E009G14:E009G14-PRF:4018290,Sample-Routine,Water,Surface Water,2014-08-15,23:15:00,EDT,2014-08-16,00:30:00,EDT,Other,49.1,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;University of Minnesota - Duluth,EPA_GLNPO-ER09,ER09,,,,,42.5381330000,-79.6167830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996625184,,None,Nitrate + Nitrite,Total,0.3203482,mg/L,,Accepted,,Actual,,,,,,,,,,- E009G14-PRFL-43.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:47:16,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E042G14:E042G14-PRF:4018298,Sample-Routine,Water,Surface Water,2014-08-14,02:50:00,EDT,2014-08-14,03:08:00,EDT,Other,22.4,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER42,ER42,,,,,41.9656500000,-82.0407170000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996637518,,None,Nitrate + Nitrite,Total,0.2851435,mg/L,,Accepted,,Actual,,,,,,,,,,- E042G14-PRFL-7.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:50:44,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E031M14:14GE19S91:4418608,Sample-Routine,Water,Surface Water,2014-04-24,14:43:00,EDT,2014-04-24,14:43:00,EDT,Bottom,21.2,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,U.S. EPA Great Lakes National Program Office;Univeristy of Michigan;University of Minnesota - Duluth;SUNY-Buffalo State,EPA_GLNPO-ER31,ER31,"EBT Operator = Stefaniak, Owen.",,,,42.2535101408,-81.1072438028,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-820916420,,as P,Orthophosphate,Dissolved,0.358,ug/L,,Accepted,,Actual,,,,,,,,,,- 14GE19S91-RFS0-P-ortho as P,,,,,,,,,,UNKNOWN,EPA_GLNPO,Unknown,,,,2014-04-25,,,,,,,2020-01-24T16:18:38,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E092G14:E092G14-PRF:4018306,Sample-Routine,Water,Surface Water,2014-08-13,23:28:00,EDT,2014-08-13,23:39:00,EDT,Other,11.2,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,Univeristy of Michigan;University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER92,ER92,,,,,41.9503830000,-82.6858330000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996646769,,None,Nitrate + Nitrite,Total,0.3433279,mg/L,,Accepted,,Actual,,,,,,,,,,- E092G14-PRFL-2.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:53:58,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E91MM14:E91MM14-PRF:4018220,Sample-Routine,Water,Surface Water,2014-04-24,19:59:00,EDT,2014-04-24,20:44:00,EDT,Other,10.4,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;SUNY-Buffalo State;University of Minnesota - Duluth,EPA_GLNPO-ER91M,ER91M,,,,,41.8409500000,-82.9163500000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996653747,,None,Nitrate + Nitrite,Total,0.5222378,mg/L,,Accepted,,Actual,,,,,,,,,,- E91MM14-PRFL-6.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:55:48,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E93bG14:E93bG14-PRF:4018311,Sample-Routine,Water,Surface Water,2014-08-15,19:10:00,EDT,2014-08-15,20:39:00,EDT,Other,42.4,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER93B,ER93B,,,,,42.6170000000,-80.0000000000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996654250,,None,Nitrate + Nitrite,Total,0.2156689,mg/L,,Accepted,,Actual,,,,,,,,,,- E93bG14-PRFL-13-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:55:58,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E031G14:E031G14-PRF:4018293,Sample-Routine,Water,Surface Water,2014-08-14,21:24:00,EDT,2014-08-14,21:49:00,EDT,Other,22.1,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER31,ER31,,,,,42.2540500000,-81.1065500000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996631001,,None,Nitrate + Nitrite,Total,0.2537096,mg/L,,Accepted,,Actual,,,,,,,,,,- E031G14-PRFL-10.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:48:48,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E91MM14:14GE21S03:4418419,Sample-Routine,Water,Surface Water,2014-04-24,20:01:00,EDT,2014-04-24,20:01:00,EDT,Midwater,5.3,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;SUNY-Buffalo State,EPA_GLNPO-ER91M,ER91M,"EBT Operator = Stefaniak, Owen.",,,,41.8442782131,-82.9183371967,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996653539,,None,Nitrate + Nitrite,Total,0.524954,mg/L,,Accepted,,Actual,,,,,,,,,,- 14GE21S03-RFS0-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:55:45,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E91MM14:E91MM14-PRF:4018220,Sample-Routine,Water,Surface Water,2014-04-24,19:59:00,EDT,2014-04-24,20:44:00,EDT,Other,10.4,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,Univeristy of Michigan;U.S. EPA Great Lakes National Program Office;SUNY-Buffalo State;University of Minnesota - Duluth,EPA_GLNPO-ER91M,ER91M,,,,,41.8409500000,-82.9163500000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996653663,,None,Nitrate + Nitrite,Total,0.5239165,mg/L,,Accepted,,Actual,,,,,,,,,,- E91MM14-PRFL-3-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:55:48,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E91MG14:E91MG14-PRF:4018310,Sample-Routine,Water,Surface Water,2014-08-13,21:56:00,EDT,2014-08-13,22:16:00,EDT,Other,10.6,m,Water Surface,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER91M,ER91M,,,,,41.8419670000,-82.9168170000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996653162,,None,Nitrate + Nitrite,Total,0.3214017,mg/L,,Accepted,,Actual,,,,,,,,,,- E91MG14-PRFL-4-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:55:34,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E15MG14:14GE51C62:4050674,Quality Control Sample-Lab Duplicate,Water,Surface Water,2014-08-15,16:31:00,EDT,2014-08-15,16:31:00,EDT,AboveThermoclin,,,,,,,,WQS-SU2014,Water Quality Survey of the Great Lakes - Summer 2014,University of Minnesota - Duluth;U.S. EPA Great Lakes National Program Office;Univeristy of Michigan,EPA_GLNPO-ER15M,ER15M,Particulate Lab Duplicate.,,,,42.5167000000,-79.8936830000,LG200,EPA_GLNPO,LG200,"Field Sampling Using the Rosette Sampler, Revision 03",Rosette Sampler,STORET-996648217,,as P,"Total Phosphorus, mixed forms",Non-Filterable (Particle),2.71525,ug/L,,Accepted,,Actual,,,,,,,,,,- 14GE51C62-LDn1-P-Part,,,,,,,,,,LG209,EPA_GLNPO,Particulate-Phase Total P by Lachat Method,,,,2014-12-16,,,,,,,2023-12-18T20:54:32,STORET
EPA_GLNPO,EPA Great Lakes National Program,EPA_GLNPO-E038M14:E038M14-PRF:4018207,Sample-Routine,Water,Surface Water,2014-04-24,09:29:00,EDT,2014-04-24,09:47:00,EDT,Other,22.3,m,Water Surface,,,,,WQS-SP2014,Water Quality Survey of the Great Lakes - Spring 2014,SUNY-Buffalo State;University of Minnesota - Duluth;Univeristy of Michigan;U.S. EPA Great Lakes National Program Office,EPA_GLNPO-ER38,ER38,,,,,42.2812670000,-81.6710830000,UNKNOWN,EPA_GLNPO,Unknown,During data conversion between GLENDA to WQX a sample collection could not be identify,Miscellaneous (Other),STORET-996636800,,None,Nitrate + Nitrite,Total,0.2027877,mg/L,,Accepted,,Actual,,,,,,,,,,- E038M14-PRFL-6.5-NO2+NO3 (Op),,,,,,,,,,LG301,EPA_GLNPO,Operating the Seabird CTD,,,,2023-10-01,,,,,,,2023-12-18T20:50:34,STORET
