ActivityStartDate,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0842736,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1120912,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.4568811,mg/L
2013-08-09,41.9463910323,-83.0498683226,Orthophosphate,0.6609999999999999,ug/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0345897,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.250845,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.45678019999999997,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.139725,mg/L
2013-08-09,41.8442782131,-82.9183371967,Orthophosphate,0.541,ug/L
2013-08-09,41.840783,-82.91655,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2223458,mg/L
2013-04-02,41.8442782131,-82.9183371967,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.41992159999999995,mg/L
2013-08-10,42.253510140799996,-81.1072438028,Orthophosphate,0.414,ug/L
2013-04-01,41.9463910323,-83.0498683226,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,1.3009501,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1359309,mg/L
2013-08-09,41.946533,-83.045033,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.3489292,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.043155599999999995,mg/L
2013-04-01,41.9463910323,-83.0498683226,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,1.3009866,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1389128,mg/L
2013-04-01,41.9463910323,-83.0498683226,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,1.3009851000000001,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.15225160000000001,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.189154,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0533259,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1452828,mg/L
2013-04-03,42.110033,-81.5758,Orthophosphate,3.3360000000000003,ug/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.041621899999999996,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2651963,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.22149259999999998,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2259583,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.10192380000000001,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.23613989999999999,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1123277,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2346834,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0682896,mg/L
2013-04-01,41.9463910323,-83.0498683226,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,1.3009866,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.11287760000000001,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1631201,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Orthophosphate,2.229,ug/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,-0.026688099999999996,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0436014,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0532025,mg/L
2013-04-01,41.9463910323,-83.0498683226,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,1.3009866,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2293053,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.208384,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2496741,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.044561699999999996,mg/L
2013-08-09,41.946533,-83.045033,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.34874740000000004,mg/L
2013-08-09,41.840783,-82.91655,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.23667,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.043442,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1129577,mg/L
2013-08-09,41.946533,-83.045033,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.3479934,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.08383919999999999,mg/L
2013-08-09,41.9463910323,-83.0498683226,Orthophosphate,1.8,ug/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0465806,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.11931480000000001,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2475894,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.08472439999999999,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0538832,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.22885909999999998,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Orthophosphate,4.9030000000000005,ug/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.050531099999999995,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.049128500000000005,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.263865,mg/L
2013-08-10,42.253510140799996,-81.1072438028,Orthophosphate,0.466,ug/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2238195,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.11339360000000001,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0405558,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0428985,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0835437,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.053093299999999996,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.26292259999999995,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1380501,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.08341910000000001,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2390531,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.26597729999999997,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1121087,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,-0.0048192,mg/L
2013-08-09,41.946533,-83.045033,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.34934440000000005,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.07192710000000001,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0476987,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1125537,mg/L
2013-08-10,42.0960689571,-81.5748990857,Orthophosphate,0.598,ug/L
2013-04-03,42.110033,-81.5758,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0525837,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.24998620000000002,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1524469,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.11325439999999999,mg/L
2013-08-09,41.840783,-82.91655,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2377596,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0431785,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.24158449999999998,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1892451,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.047585300000000004,mg/L
2013-08-10,42.0960689571,-81.5748990857,Orthophosphate,0.701,ug/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1435855,mg/L
2013-08-10,42.281594633800005,-81.6714964225,Orthophosphate,0.441,ug/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.043743199999999996,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.08450099999999999,mg/L
2013-04-02,41.8442782131,-82.9183371967,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.4174811,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.21854189999999998,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.07372050000000001,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0475413,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.45530349999999997,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1220125,mg/L
2013-04-03,42.110033,-81.5758,Orthophosphate,5.126,ug/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.047408,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.044989,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0441115,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1255192,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1263876,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0844987,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.4136295,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.22976359999999998,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Orthophosphate,1.715,ug/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.20763649999999997,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1201032,mg/L
2013-04-02,41.8442782131,-82.9183371967,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.41971499999999995,mg/L
2013-08-09,41.840783,-82.91655,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2369487,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.45656260000000004,mg/L
2013-08-10,41.949967,-82.686983,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2950837,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.13159179999999998,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1453267,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1025406,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0848955,mg/L
2013-04-02,41.8442782131,-82.9183371967,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.41972890000000007,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.004451,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.13978139999999997,mg/L
2013-04-01,41.9463910323,-83.0498683226,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,1.3018294,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2171048,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.07111569999999999,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0476089,mg/L
2013-08-09,41.946533,-83.045033,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.3446754,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.11040330000000001,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2207312,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.053075300000000006,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.053942,mg/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1721759,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.257742,mg/L
2013-08-10,42.0960689571,-81.5748990857,Orthophosphate,0.4,ug/L
2013-08-09,41.840783,-82.91655,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.23520820000000003,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.08437869999999999,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.20112950000000002,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.11324749999999999,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2332355,mg/L
2013-08-09,41.946533,-83.045033,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.3486776,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.08362460000000001,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.11163,mg/L
2013-04-02,41.8442782131,-82.9183371967,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.42124459999999997,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.051063800000000006,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.043340300000000005,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1121663,mg/L
2013-08-09,41.946533,-83.045033,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.3479165,mg/L
2013-04-02,41.9773866,-82.0414204857,Orthophosphate,4.371,ug/L
2013-08-10,42.43,-81.204833,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1295301,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0531573,mg/L
2013-08-10,41.949967,-82.686983,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2866395,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.149518,mg/L
2013-08-09,41.946533,-83.045033,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.3488544,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.048260000000000004,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.048128899999999995,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.11107539999999999,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.08322230000000001,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.073087,mg/L
2013-08-10,41.9521468305,-82.69251377970001,Nitrate + Nitrite,0.29100000000000004,mg/L
2013-04-02,41.9773866,-82.0414204857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0843531,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.45487380000000005,mg/L
2013-04-01,41.9463910323,-83.0498683226,Orthophosphate,10.841,ug/L
2013-04-03,42.110033,-81.5758,Orthophosphate,3.8760000000000003,ug/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1337553,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.4575888,mg/L
2013-08-10,41.949967,-82.686983,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.28548070000000003,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2400856,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0446397,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.4464639,mg/L
2013-04-02,41.8442782131,-82.9183371967,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.41932010000000003,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.10775910000000001,mg/L
2013-04-02,41.9521468305,-82.69251377970001,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.45675649999999995,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1135528,mg/L
2013-08-10,42.281594633800005,-81.6714964225,Orthophosphate,0.474,ug/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0526112,mg/L
2013-08-09,41.946533,-83.045033,Orthophosphate,0.4,ug/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0714132,mg/L
2013-08-10,42.28165,-81.672083,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1453566,mg/L
2013-08-09,41.840783,-82.91655,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.23654229999999998,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.052904099999999996,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.23885389999999998,mg/L
2013-04-02,41.8442782131,-82.9183371967,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.41852429999999996,mg/L
2013-04-03,42.0960689571,-81.5748990857,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0535564,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.04343230000000001,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.048747900000000004,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2657796,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1120626,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.036826,mg/L
2013-08-10,41.965767,-82.040767,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2458844,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.1115492,mg/L
2013-08-09,41.840783,-82.91655,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2374502,mg/L
2013-08-10,42.1099,-81.574883,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.22536620000000002,mg/L
2013-08-10,41.9773866,-82.0414204857,Orthophosphate,1.493,ug/L
2013-04-02,41.8442782131,-82.9183371967,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.41969709999999993,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0381777,mg/L
2013-04-03,42.253510140799996,-81.1072438028,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.11270699999999999,mg/L
2013-08-10,41.949967,-82.686983,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2871078,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0713649,mg/L
2013-08-10,42.253,-81.107,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0357559,mg/L
2013-04-02,41.8442782131,-82.9183371967,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.422392,mg/L
2013-04-03,42.281594633800005,-81.6714964225,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0718981,mg/L
2013-08-09,41.840783,-82.91655,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.2326685,mg/L
2013-04-03,42.427492197199996,-81.2042233803,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,0.0430725,mg/L
